Order_ID,User_ID,User_Name,City,Restaurant_Name,Cuisine_Type,Order_Amount,Tip_Amount,Delivery_Time_Mins,Order_Date,Year,Month,Day_of_Week,Payment_Method,Order_Count_Year
ORD_002780,USER_0680,Sneha Joshi,Nagpur,Punjab Grill,North Indian,654.9,0.0,39.0,2023-04-27,2023,4,Thursday,Credit Card,10
ORD_002781,USER_0229,Divya Sharma,Bhopal,Dosa Plaza,South Indian,292.52,37.31,27.0,2023-08-22,2023,8,Tuesday,Credit Card,4
ORD_002782,USER_0163,Sneha Patel,Nagpur,Italian Bistro,Italian,601.98,91.44,41.0,2023-09-18,2023,9,Monday,Credit Card,3
ORD_002783,USER_0222,Sneha Rao,Pune,Burger King,Fast Food,329.88,31.24,48.0,2024-05-27,2024,5,Monday,UPI,3
ORD_002784,USER_0006,Divya Sharma,Lucknow,Mainland China,Chinese,480.4,43.3,23.0,2024-08-20,2024,8,Tuesday,Wallet,4
ORD_002785,USER_0366,Arjun Rao,Bhopal,Pasta Street,Italian,872.99,162.15,35.0,2024-04-09,2024,4,Tuesday,Debit Card,8
ORD_002786,USER_0678,Karan Nair,Bhopal,Paradise Biryani,Biryani,530.33,0.0,45.0,2024-09-28,2024,9,Saturday,Cash,6
ORD_002787,USER_0343,Pooja Nair,Nagpur,Chowmein Corner,Chinese,416.92,73.82,37.0,2024-02-18,2024,2,Sunday,UPI,6
ORD_002788,USER_0783,Rohit Gupta,Pune,Baskin Robbins,Desserts,415.01,52.55,59.0,2024-01-14,2024,1,Sunday,UPI,3
ORD_002789,USER_0427,Amit Singh,Surat,McDonald's,Fast Food,362.73,30.06,45.0,2023-09-30,2023,9,Saturday,Wallet,3
ORD_002790,USER_0715,Riya Reddy,Mumbai,Paradise Biryani,Biryani,814.71,156.71,45.0,2023-10-23,2023,10,Monday,UPI,9
ORD_002791,USER_0737,Rahul Reddy,Pune,Paradise Biryani,Biryani,345.86,53.06,46.0,2023-12-13,2023,12,Wednesday,Credit Card,3
ORD_002792,USER_0781,Ananya Sharma,Kolkata,Paradise Biryani,Biryani,402.75,62.85,44.0,2023-06-07,2023,6,Wednesday,UPI,5
ORD_002793,USER_0607,Ananya Joshi,Indore,Mainland China,Chinese,402.44,0.0,49.0,2023-04-16,2023,4,Sunday,UPI,3
ORD_002794,USER_0202,Anjali Singh,Nagpur,La Pino'z,Italian,491.25,54.84,41.0,2023-10-05,2023,10,Thursday,Wallet,3
ORD_002795,USER_0768,Arun Patel,Kolkata,Baskin Robbins,Desserts,331.1,21.58,54.0,2024-11-15,2024,11,Friday,Credit Card,4
ORD_002796,USER_0304,Rahul Joshi,Bangalore,Pani Puri Wala,Street Food,97.27,17.84,54.0,2024-10-16,2024,10,Wednesday,Cash,5
ORD_002797,USER_0426,Anjali Nair,Bangalore,Udipi Kitchen,South Indian,302.14,19.71,52.0,2023-08-18,2023,8,Friday,Credit Card,2
ORD_002798,USER_0712,Priya Patel,Ahmedabad,Chaat Corner,Street Food,98.97,8.04,28.0,2023-01-30,2023,1,Monday,UPI,4
ORD_002799,USER_0061,Amit Joshi,Indore,Golgappa House,Street Food,238.6,0.0,59.0,2023-01-05,2023,1,Thursday,UPI,4
ORD_002800,USER_0494,Ananya Singh,Surat,Amritsari Haveli,North Indian,431.96,0.0,33.0,2023-05-24,2023,5,Wednesday,Cash,7
ORD_002801,USER_0135,Divya Nair,Surat,Udipi Kitchen,South Indian,335.13,31.73,48.0,2024-02-12,2024,2,Monday,UPI,5
ORD_002802,USER_0189,Rahul Patel,Chennai,Biryani Blues,Biryani,724.07,104.94,,2023-05-28,2023,5,Sunday,Debit Card,5
ORD_002803,USER_0353,Ananya Reddy,Ahmedabad,Baskin Robbins,Desserts,339.14,55.01,57.0,2023-07-15,2023,7,Saturday,Wallet,5
ORD_002804,USER_0646,Neha Rao,Bhopal,McDonald's,Fast Food,327.94,41.27,25.0,2023-08-09,2023,8,Wednesday,Cash,4
ORD_002805,USER_0186,Arjun Singh,Bangalore,Giani's,Desserts,326.86,0.0,46.0,2023-10-27,2023,10,Friday,UPI,4
ORD_002806,USER_0689,Ananya Gupta,Ahmedabad,Delhi Darbar,North Indian,733.4,0.0,41.0,2024-11-29,2024,11,Friday,Credit Card,2
ORD_002807,USER_0615,Pooja Patel,Lucknow,Saravana Bhavan,South Indian,386.78,0.0,42.0,2023-04-18,2023,4,Tuesday,Wallet,5
ORD_002808,USER_0029,Priya Kumar,Indore,Chennai Express,South Indian,270.31,0.0,57.0,2023-09-10,2023,9,Sunday,Cash,4
ORD_002809,USER_0780,Arun Rao,Lucknow,Dosa Plaza,South Indian,169.49,13.95,46.0,2023-08-20,2023,8,Sunday,UPI,2
ORD_002810,USER_0673,Amit Patel,Pune,La Pino'z,Italian,1015.11,0.0,56.0,2024-06-30,2024,6,Sunday,Wallet,5
ORD_002811,USER_0708,Sanjay Rao,Nagpur,McDonald's,Fast Food,579.76,71.92,33.0,2023-03-05,2023,3,Sunday,Cash,4
ORD_002812,USER_0076,Anjali Nair,Bangalore,Wendy's,Fast Food,196.68,0.0,38.0,2023-04-04,2023,4,Tuesday,Wallet,2
ORD_002813,USER_0671,Arjun Gupta,Bhopal,Saravana Bhavan,South Indian,354.53,66.8,22.0,2023-02-18,2023,2,Saturday,Credit Card,8
ORD_002814,USER_0543,Anjali Patel,Bhopal,Giani's,Desserts,261.68,14.38,24.0,2023-05-02,2023,5,Tuesday,Wallet,4
ORD_002815,USER_0617,Pooja Sharma,Mumbai,Dhaba Express,North Indian,286.63,47.42,36.0,2023-10-26,2023,10,Thursday,Wallet,3
ORD_002816,USER_0761,Riya Singh,Pune,Biryani Blues,Biryani,382.79,0.0,23.0,2024-07-20,2024,7,Saturday,Credit Card,3
ORD_002817,USER_0327,Neha Singh,Indore,Pizza Hut,Italian,355.25,70.22,26.0,2024-03-11,2024,3,Monday,UPI,4
ORD_002818,USER_0606,Arun Gupta,Surat,Dosa Plaza,South Indian,214.65,0.0,50.0,2024-07-10,2024,7,Wednesday,Cash,2
ORD_002819,USER_0719,Divya Patel,Bangalore,Chennai Express,South Indian,160.98,0.0,26.0,2023-04-29,2023,4,Saturday,Wallet,6
ORD_002820,USER_0699,Rahul Singh,Hyderabad,McDonald's,Fast Food,286.55,51.61,30.0,2023-05-19,2023,5,Friday,Wallet,5
ORD_002821,USER_0569,Rohit Rao,Nagpur,Udipi Kitchen,South Indian,135.77,16.14,60.0,2023-04-05,2023,4,Wednesday,Debit Card,4
ORD_002822,USER_0325,Rohit Sharma,Chennai,Chowmein Corner,Chinese,283.79,23.26,47.0,2024-12-14,2024,12,Saturday,UPI,4
ORD_002823,USER_0523,Meera Verma,Chandigarh,Hyderabadi House,Biryani,406.19,57.18,35.0,2024-01-25,2024,1,Thursday,Wallet,1
ORD_002824,USER_0082,Priya Kumar,Bhopal,Delhi Darbar,North Indian,568.8,0.0,44.0,2023-11-05,2023,11,Sunday,Cash,2
ORD_002825,USER_0592,Karan Joshi,Lucknow,Burger King,Fast Food,438.64,0.0,38.0,2023-09-13,2023,9,Wednesday,Cash,3
ORD_002826,USER_0078,Riya Gupta,Pune,Pizza Hut,Italian,496.02,0.0,58.0,2023-12-10,2023,12,Sunday,UPI,5
ORD_002827,USER_0678,Karan Nair,Bhopal,Chowmein Corner,Chinese,432.93,0.0,42.0,2023-03-10,2023,3,Friday,Debit Card,5
ORD_002828,USER_0172,Rahul Nair,Hyderabad,Paradise Biryani,Biryani,547.79,33.56,28.0,2024-11-02,2024,11,Saturday,Debit Card,5
ORD_002829,USER_0290,Divya Gupta,Jaipur,Chaat Corner,Street Food,143.31,22.32,37.0,2024-12-25,2024,12,Wednesday,Wallet,3
ORD_002830,USER_0539,Divya Singh,Jaipur,Hyderabadi House,Biryani,623.16,122.95,58.0,2024-02-04,2024,2,Sunday,Credit Card,2
ORD_002831,USER_0060,Divya Rao,Bhopal,Punjabi Tadka,North Indian,554.51,88.48,47.0,2023-04-19,2023,4,Wednesday,UPI,3
ORD_002832,USER_0357,Amit Verma,Jaipur,Baskin Robbins,Desserts,245.62,44.94,31.0,2024-01-10,2024,1,Wednesday,UPI,2
ORD_002833,USER_0654,Sanjay Rao,Indore,Chennai Express,South Indian,216.91,0.0,43.0,2023-06-09,2023,6,Friday,UPI,8
ORD_002834,USER_0376,Rajesh Kumar,Chennai,Punjabi Tadka,North Indian,724.38,108.3,25.0,2024-01-27,2024,1,Saturday,Debit Card,4
ORD_002835,USER_0670,Divya Gupta,Pune,McDonald's,Fast Food,152.29,19.25,46.0,2023-08-16,2023,8,Wednesday,Credit Card,4
ORD_002836,USER_0267,Suresh Reddy,Surat,Amritsari Haveli,North Indian,666.82,0.0,20.0,2024-03-31,2024,3,Sunday,Cash,4
ORD_002837,USER_0654,Sanjay Rao,Indore,Giani's,Desserts,339.8,67.36,26.0,2024-07-08,2024,7,Monday,UPI,5
ORD_002838,USER_0139,Karan Nair,Jaipur,Wok & Roll,Chinese,433.44,0.0,27.0,2024-04-28,2024,4,Sunday,Cash,2
ORD_002839,USER_0360,Riya Joshi,Delhi,Dragon House,Chinese,314.27,0.0,31.0,2023-08-23,2023,8,Wednesday,Wallet,1
ORD_002840,USER_0159,Kavya Reddy,Nagpur,McDonald's,Fast Food,274.97,20.16,32.0,2024-07-02,2024,7,Tuesday,Debit Card,4
ORD_002841,USER_0621,Rohit Rao,Jaipur,McDonald's,Fast Food,272.81,0.0,55.0,2023-01-02,2023,1,Monday,Debit Card,5
ORD_002842,USER_0464,Anjali Gupta,Hyderabad,Dosa Plaza,South Indian,366.97,0.0,27.0,2024-01-17,2024,1,Wednesday,Credit Card,4
ORD_002843,USER_0356,Sanjay Kumar,Indore,Punjabi Tadka,North Indian,391.21,45.56,29.0,2023-07-18,2023,7,Tuesday,Credit Card,2
ORD_002844,USER_0785,Suresh Singh,Chandigarh,Wok & Roll,Chinese,380.17,72.38,43.0,2024-03-23,2024,3,Saturday,UPI,7
ORD_002845,USER_0570,Arjun Singh,Chennai,Amritsari Haveli,North Indian,514.51,0.0,54.0,2024-04-20,2024,4,Saturday,Cash,2
ORD_002846,USER_0075,Vikram Gupta,Lucknow,Punjabi Tadka,North Indian,573.24,89.91,41.0,2023-04-15,2023,4,Saturday,Credit Card,5
ORD_002847,USER_0309,Rajesh Rao,Mumbai,Madras Cafe,South Indian,361.48,0.0,,2023-12-07,2023,12,Thursday,Cash,2
ORD_002848,USER_0672,Vikram Reddy,Lucknow,KFC,Fast Food,400.05,37.27,60.0,2024-04-25,2024,4,Thursday,Credit Card,2
ORD_002849,USER_0564,Rahul Rao,Nagpur,Dhaba Express,North Indian,584.94,110.52,34.0,2023-03-29,2023,3,Wednesday,Cash,4
ORD_002850,USER_0395,Kavya Sharma,Indore,La Pino'z,Italian,1183.2,185.24,21.0,2024-05-24,2024,5,Friday,Credit Card,5
ORD_002851,USER_0476,Riya Reddy,Surat,Dosa Plaza,South Indian,166.58,26.45,48.0,2023-04-10,2023,4,Monday,Debit Card,2
ORD_002852,USER_0246,Divya Rao,Hyderabad,Cream Stone,Desserts,105.5,14.02,42.0,2024-08-12,2024,8,Monday,UPI,3
ORD_002853,USER_0382,Pooja Reddy,Chandigarh,McDonald's,Fast Food,491.8,0.0,20.0,2024-07-11,2024,7,Thursday,UPI,4
ORD_002854,USER_0618,Rajesh Verma,Ahmedabad,Cream Stone,Desserts,119.54,0.0,29.0,2024-10-14,2024,10,Monday,Wallet,6
ORD_002855,USER_0623,Sanjay Kumar,Surat,Keventers,Desserts,126.67,0.0,41.0,2024-01-22,2024,1,Monday,UPI,4
ORD_002856,USER_0471,Rajesh Nair,Nagpur,Dominos,Italian,980.53,180.47,25.0,2024-04-08,2024,4,Monday,UPI,3
ORD_002857,USER_0326,Riya Singh,Mumbai,Chowmein Corner,Chinese,291.96,0.0,55.0,2024-02-29,2024,2,Thursday,Cash,3
ORD_002858,USER_0307,Vikram Rao,Indore,Dhaba Express,North Indian,331.97,0.0,37.0,2024-01-02,2024,1,Tuesday,Credit Card,5
ORD_002859,USER_0491,Arjun Joshi,Chandigarh,Cream Stone,Desserts,164.29,18.02,37.0,2024-09-20,2024,9,Friday,Debit Card,2
ORD_002860,USER_0471,Rajesh Nair,Nagpur,Golgappa House,Street Food,210.54,27.31,31.0,2023-11-27,2023,11,Monday,Credit Card,2
ORD_002861,USER_0762,Amit Singh,Jaipur,Mainland China,Chinese,345.67,57.04,37.0,2023-06-28,2023,6,Wednesday,Cash,3
ORD_002862,USER_0466,Kavya Joshi,Bangalore,Mainland China,Chinese,574.07,109.85,45.0,2023-04-24,2023,4,Monday,Wallet,8
ORD_002863,USER_0111,Rohit Patel,Nagpur,Lucknowi Biryani,Biryani,420.73,0.0,57.0,2023-12-13,2023,12,Wednesday,Cash,5
ORD_002864,USER_0394,Pooja Singh,Surat,Chowmein Corner,Chinese,614.05,0.0,37.0,2024-07-30,2024,7,Tuesday,Credit Card,4
ORD_002865,USER_0378,Pooja Reddy,Lucknow,Chaat Corner,Street Food,249.35,0.0,29.0,2023-09-02,2023,9,Saturday,Wallet,5
ORD_002866,USER_0347,Divya Reddy,Nagpur,KFC,Fast Food,568.91,55.94,54.0,2023-07-05,2023,7,Wednesday,Credit Card,6
ORD_002867,USER_0538,Pooja Gupta,Surat,Baskin Robbins,Desserts,211.81,15.03,47.0,2023-02-17,2023,2,Friday,UPI,2
ORD_002868,USER_0189,Rahul Patel,Chennai,Chennai Express,South Indian,129.76,0.0,30.0,2023-06-11,2023,6,Sunday,Wallet,5
ORD_002869,USER_0143,Suresh Nair,Bhopal,Wok & Roll,Chinese,289.16,54.69,31.0,2023-11-06,2023,11,Monday,Cash,4
ORD_002870,USER_0368,Rahul Nair,Jaipur,Italian Bistro,Italian,1109.86,90.44,20.0,2023-06-30,2023,6,Friday,UPI,6
ORD_002871,USER_0227,Karan Kumar,Delhi,Mainland China,Chinese,687.03,0.0,34.0,2023-02-03,2023,2,Friday,Wallet,4
ORD_002872,USER_0161,Rahul Reddy,Bhopal,Punjabi Tadka,North Indian,668.14,34.17,29.0,2024-06-28,2024,6,Friday,Cash,5
ORD_002873,USER_0429,Arun Rao,Kolkata,Madras Cafe,South Indian,131.87,0.0,35.0,2023-02-19,2023,2,Sunday,Credit Card,2
ORD_002874,USER_0383,Arjun Verma,Ahmedabad,Pasta Street,Italian,738.49,37.15,21.0,2024-09-10,2024,9,Tuesday,Credit Card,3
ORD_002875,USER_0726,Kavya Kumar,Kolkata,Hyderabadi House,Biryani,463.75,0.0,41.0,2023-04-12,2023,4,Wednesday,UPI,5
ORD_002876,USER_0733,Neha Nair,Kolkata,Subway,Fast Food,381.36,74.55,39.0,2023-03-07,2023,3,Tuesday,Cash,3
ORD_002877,USER_0745,Arun Gupta,Surat,Pani Puri Wala,Street Food,212.38,0.0,20.0,2024-09-28,2024,9,Saturday,Debit Card,5
ORD_002878,USER_0799,Sneha Nair,Bhopal,Paradise Biryani,Biryani,720.03,0.0,44.0,2023-05-20,2023,5,Saturday,UPI,5
ORD_002879,USER_0477,Arun Sharma,Bhopal,Udipi Kitchen,South Indian,213.05,19.85,35.0,2023-12-06,2023,12,Wednesday,UPI,6
ORD_002880,USER_0014,Arjun Sharma,Nagpur,Madras Cafe,South Indian,383.49,58.16,26.0,2023-10-30,2023,10,Monday,Cash,2
ORD_002881,USER_0687,Meera Kumar,Ahmedabad,Delhi Chaat,Street Food,243.84,24.63,42.0,2024-03-14,2024,3,Thursday,Credit Card,5
ORD_002882,USER_0675,Divya Patel,Bhopal,Delhi Chaat,Street Food,75.0,5.55,25.0,2023-03-10,2023,3,Friday,Debit Card,3
ORD_002883,USER_0489,Vikram Reddy,Bangalore,Delhi Darbar,North Indian,244.51,14.42,28.0,2024-11-09,2024,11,Saturday,Credit Card,5
ORD_002884,USER_0071,Suresh Singh,Surat,Chennai Express,South Indian,287.82,33.46,44.0,2024-05-04,2024,5,Saturday,UPI,6
ORD_002885,USER_0648,Kavya Reddy,Kolkata,Baskin Robbins,Desserts,198.43,0.0,51.0,2023-12-10,2023,12,Sunday,Cash,5
ORD_002886,USER_0553,Arun Gupta,Nagpur,Lucknowi Biryani,Biryani,250.13,0.0,60.0,2023-06-09,2023,6,Friday,Wallet,3
ORD_002887,USER_0738,Amit Gupta,Jaipur,Wendy's,Fast Food,336.34,21.04,38.0,2024-01-12,2024,1,Friday,Credit Card,4
ORD_002888,USER_0621,Rohit Rao,Jaipur,Burger King,Fast Food,168.02,14.57,41.0,2023-01-23,2023,1,Monday,Credit Card,5
ORD_002889,USER_0584,Arun Patel,Jaipur,Dragon House,Chinese,563.78,0.0,36.0,2024-12-20,2024,12,Friday,UPI,5
ORD_002890,USER_0353,Ananya Reddy,Ahmedabad,Giani's,Desserts,183.48,29.95,54.0,2024-09-19,2024,9,Thursday,Debit Card,6
ORD_002891,USER_0106,Meera Kumar,Hyderabad,Pani Puri Wala,Street Food,210.29,21.32,24.0,2023-07-26,2023,7,Wednesday,Debit Card,3
ORD_002892,USER_0216,Pooja Nair,Chennai,Wok & Roll,Chinese,294.26,0.0,21.0,2023-04-07,2023,4,Friday,UPI,4
ORD_002893,USER_0362,Meera Gupta,Pune,Chowmein Corner,Chinese,381.78,68.67,34.0,2024-02-07,2024,2,Wednesday,Debit Card,3
ORD_002894,USER_0066,Ananya Verma,Bhopal,Chowmein Corner,Chinese,697.04,70.97,35.0,2023-07-07,2023,7,Friday,UPI,6
ORD_002895,USER_0375,Kavya Kumar,Chennai,Natural Ice Cream,Desserts,345.44,30.75,48.0,2024-01-31,2024,1,Wednesday,Wallet,3
ORD_002896,USER_0301,Neha Reddy,Surat,Baskin Robbins,Desserts,211.47,19.71,43.0,2023-06-18,2023,6,Sunday,Cash,3
ORD_002897,USER_0023,Arun Nair,Chandigarh,Subway,Fast Food,212.14,0.0,46.0,2024-10-02,2024,10,Wednesday,Wallet,2
ORD_002898,USER_0133,Rajesh Verma,Chennai,Natural Ice Cream,Desserts,313.53,20.84,23.0,2024-01-28,2024,1,Sunday,UPI,8
ORD_002899,USER_0785,Suresh Singh,Chandigarh,Chowmein Corner,Chinese,569.93,0.0,34.0,2024-03-03,2024,3,Sunday,Debit Card,7
ORD_002900,USER_0720,Kavya Rao,Nagpur,Amritsari Haveli,North Indian,550.58,0.0,37.0,2024-03-27,2024,3,Wednesday,Credit Card,5
ORD_002901,USER_0075,Vikram Gupta,Lucknow,Szechuan Kitchen,Chinese,385.52,57.25,20.0,2023-04-23,2023,4,Sunday,Credit Card,5
ORD_002902,USER_0151,Riya Sharma,Chennai,La Pino'z,Italian,715.32,109.76,20.0,2024-05-20,2024,5,Monday,Debit Card,3
ORD_002903,USER_0354,Arun Joshi,Kolkata,Pani Puri Wala,Street Food,221.59,0.0,27.0,2024-04-19,2024,4,Friday,Wallet,6
ORD_002904,USER_0299,Divya Nair,Chandigarh,Delhi Darbar,North Indian,322.17,41.71,25.0,2023-01-25,2023,1,Wednesday,Debit Card,1
ORD_002905,USER_0464,Anjali Gupta,Hyderabad,Dragon House,Chinese,450.12,33.04,23.0,2023-07-17,2023,7,Monday,Wallet,5
ORD_002906,USER_0716,Divya Verma,Bhopal,KFC,Fast Food,473.0,52.04,48.0,2023-03-07,2023,3,Tuesday,Cash,3
ORD_002907,USER_0405,Priya Verma,Surat,Pasta Street,Italian,497.74,0.0,53.0,2024-10-07,2024,10,Monday,UPI,4
ORD_002908,USER_0206,Arjun Singh,Hyderabad,Punjab Grill,North Indian,793.06,137.85,21.0,2023-03-10,2023,3,Friday,Cash,3
ORD_002909,USER_0738,Amit Gupta,Jaipur,Wendy's,Fast Food,206.93,34.35,54.0,2023-10-02,2023,10,Monday,Credit Card,4
ORD_002910,USER_0210,Arun Gupta,Chandigarh,Pasta Street,Italian,908.13,174.41,52.0,2024-04-07,2024,4,Sunday,Credit Card,6
ORD_002911,USER_0708,Sanjay Rao,Nagpur,Giani's,Desserts,134.32,0.0,20.0,2024-10-15,2024,10,Tuesday,Debit Card,2
ORD_002912,USER_0656,Vikram Verma,Jaipur,Wendy's,Fast Food,550.79,77.06,21.0,2023-10-20,2023,10,Friday,Wallet,4
ORD_002913,USER_0380,Pooja Joshi,Pune,Natural Ice Cream,Desserts,386.08,0.0,32.0,2024-08-04,2024,8,Sunday,Credit Card,4
ORD_002914,USER_0268,Priya Nair,Pune,Behrouz Biryani,Biryani,851.37,147.91,20.0,2024-07-31,2024,7,Wednesday,Cash,3
ORD_002915,USER_0111,Rohit Patel,Nagpur,Biryani Blues,Biryani,276.81,51.19,23.0,2024-02-05,2024,2,Monday,Wallet,3
ORD_002916,USER_0050,Arjun Singh,Hyderabad,Italian Bistro,Italian,819.37,131.34,38.0,2024-06-05,2024,6,Wednesday,Debit Card,4
ORD_002917,USER_0654,Sanjay Rao,Indore,Saravana Bhavan,South Indian,118.43,0.0,42.0,2023-10-16,2023,10,Monday,UPI,8
ORD_002918,USER_0395,Kavya Sharma,Indore,Behrouz Biryani,Biryani,349.5,44.86,26.0,2024-12-04,2024,12,Wednesday,Debit Card,5
ORD_002919,USER_0528,Meera Nair,Pune,Pasta Street,Italian,712.27,40.95,22.0,2023-11-14,2023,11,Tuesday,Wallet,3
ORD_002920,USER_0655,Vikram Patel,Kolkata,Punjab Grill,North Indian,509.79,47.04,27.0,2024-02-17,2024,2,Saturday,UPI,8
ORD_002921,USER_0462,Divya Gupta,Nagpur,McDonald's,Fast Food,582.93,42.68,49.0,2023-04-04,2023,4,Tuesday,Cash,3
ORD_002922,USER_0415,Riya Rao,Bangalore,Pasta Street,Italian,392.55,0.0,43.0,2024-12-19,2024,12,Thursday,Wallet,3
ORD_002923,USER_0399,Kavya Singh,Surat,Cream Stone,Desserts,145.13,17.49,44.0,2024-03-08,2024,3,Friday,UPI,7
ORD_002924,USER_0365,Arjun Gupta,Lucknow,Dominos,Italian,672.44,37.83,40.0,2023-06-13,2023,6,Tuesday,Cash,4
ORD_002925,USER_0341,Riya Patel,Kolkata,La Pino'z,Italian,530.03,31.83,42.0,2023-07-14,2023,7,Friday,UPI,4
ORD_002926,USER_0336,Kavya Rao,Surat,Golgappa House,Street Food,123.92,10.65,35.0,2024-07-12,2024,7,Friday,Wallet,6
ORD_002927,USER_0672,Vikram Reddy,Lucknow,Mainland China,Chinese,424.55,27.23,50.0,2023-06-13,2023,6,Tuesday,Debit Card,7
ORD_002928,USER_0573,Priya Rao,Chennai,Punjab Grill,North Indian,398.15,75.39,47.0,2024-11-28,2024,11,Thursday,Wallet,2
ORD_002929,USER_0497,Vikram Patel,Kolkata,Pizza Hut,Italian,305.81,30.93,30.0,2023-07-27,2023,7,Thursday,UPI,5
ORD_002930,USER_0184,Priya Sharma,Kolkata,Delhi Chaat,Street Food,168.51,14.04,40.0,2024-03-16,2024,3,Saturday,Cash,3
ORD_002931,USER_0654,Sanjay Rao,Indore,Behrouz Biryani,Biryani,423.95,44.77,39.0,2023-06-18,2023,6,Sunday,UPI,8
ORD_002932,USER_0110,Meera Joshi,Ahmedabad,Pizza Hut,Italian,720.4,0.0,20.0,2024-07-11,2024,7,Thursday,Wallet,4
ORD_002933,USER_0578,Vikram Nair,Bangalore,Golgappa House,Street Food,177.78,14.86,30.0,2023-01-09,2023,1,Monday,UPI,6
ORD_002934,USER_0487,Neha Patel,Chennai,Delhi Chaat,Street Food,74.17,6.96,40.0,2023-04-29,2023,4,Saturday,Credit Card,5
ORD_002935,USER_0710,Priya Singh,Surat,Pani Puri Wala,Street Food,89.68,5.31,48.0,2024-02-04,2024,2,Sunday,Cash,6
ORD_002936,USER_0150,Neha Rao,Bangalore,Saravana Bhavan,South Indian,314.9,0.0,32.0,2023-05-25,2023,5,Thursday,Debit Card,1
ORD_002937,USER_0692,Divya Nair,Chennai,Subway,Fast Food,549.8,56.26,50.0,2023-08-10,2023,8,Thursday,UPI,3
ORD_002938,USER_0481,Meera Patel,Chandigarh,Madras Cafe,South Indian,370.99,56.27,57.0,2024-12-29,2024,12,Sunday,UPI,1
ORD_002939,USER_0111,Rohit Patel,Nagpur,Natural Ice Cream,Desserts,343.97,37.77,49.0,2024-12-27,2024,12,Friday,UPI,3
ORD_002940,USER_0304,Rahul Joshi,Bangalore,Amritsari Haveli,North Indian,634.06,112.99,32.0,2024-09-16,2024,9,Monday,Debit Card,5
ORD_002941,USER_0798,Amit Gupta,Ahmedabad,McDonald's,Fast Food,426.75,31.67,,2023-01-18,2023,1,Wednesday,Credit Card,5
ORD_002942,USER_0691,Karan Kumar,Nagpur,Natural Ice Cream,Desserts,412.13,79.78,31.0,2023-07-20,2023,7,Thursday,Credit Card,3
ORD_002943,USER_0091,Ananya Kumar,Mumbai,Udipi Kitchen,South Indian,395.22,46.95,43.0,2023-09-07,2023,9,Thursday,Debit Card,2
ORD_002944,USER_0490,Kavya Nair,Chandigarh,Pasta Street,Italian,986.04,165.94,57.0,2023-02-21,2023,2,Tuesday,Cash,5
ORD_002945,USER_0085,Amit Nair,Lucknow,Behrouz Biryani,Biryani,267.33,0.0,29.0,2024-12-19,2024,12,Thursday,UPI,3
ORD_002946,USER_0010,Rahul Nair,Delhi,Amritsari Haveli,North Indian,280.73,38.12,33.0,2023-02-03,2023,2,Friday,Debit Card,4
ORD_002947,USER_0480,Kavya Reddy,Kolkata,Lucknowi Biryani,Biryani,804.46,64.76,40.0,2024-04-11,2024,4,Thursday,Debit Card,5
ORD_002948,USER_0520,Arun Sharma,Chennai,La Pino'z,Italian,1104.99,73.12,56.0,2024-05-18,2024,5,Saturday,UPI,4
ORD_002949,USER_0484,Kavya Nair,Jaipur,Udipi Kitchen,South Indian,172.74,21.73,46.0,2024-01-29,2024,1,Monday,UPI,4
ORD_002950,USER_0291,Ananya Reddy,Kolkata,Dominos,Italian,1088.94,0.0,51.0,2023-01-24,2023,1,Tuesday,Credit Card,6
ORD_002951,USER_0674,Amit Patel,Hyderabad,Giani's,Desserts,158.5,15.3,54.0,2024-01-09,2024,1,Tuesday,Debit Card,5
ORD_002952,USER_0271,Arun Nair,Chandigarh,Chowmein Corner,Chinese,307.84,0.0,22.0,2024-11-16,2024,11,Saturday,Credit Card,5
ORD_002953,USER_0022,Arjun Sharma,Lucknow,Keventers,Desserts,221.68,37.35,40.0,2023-03-30,2023,3,Thursday,Cash,5
ORD_002954,USER_0604,Neha Nair,Delhi,Amritsari Haveli,North Indian,367.88,45.74,27.0,2023-12-13,2023,12,Wednesday,UPI,7
ORD_002955,USER_0668,Rajesh Joshi,Mumbai,Pizza Hut,Italian,926.47,0.0,35.0,2024-10-22,2024,10,Tuesday,Debit Card,2
ORD_002956,USER_0431,Priya Kumar,Ahmedabad,Pasta Street,Italian,941.49,75.43,20.0,2024-09-04,2024,9,Wednesday,Cash,4
ORD_002957,USER_0060,Divya Rao,Bhopal,Punjab Grill,North Indian,231.45,32.01,24.0,2024-08-26,2024,8,Monday,Wallet,4
ORD_002958,USER_0455,Karan Sharma,Chennai,Saravana Bhavan,South Indian,356.08,20.2,53.0,2023-11-14,2023,11,Tuesday,Credit Card,6
ORD_002959,USER_0344,Divya Gupta,Pune,McDonald's,Fast Food,394.69,64.49,59.0,2023-12-10,2023,12,Sunday,Cash,4
ORD_002960,USER_0637,Sanjay Sharma,Ahmedabad,Pizza Hut,Italian,935.65,105.33,25.0,2023-09-26,2023,9,Tuesday,Credit Card,5
ORD_002961,USER_0789,Anjali Sharma,Kolkata,Giani's,Desserts,313.52,39.75,25.0,2023-06-24,2023,6,Saturday,Credit Card,4
ORD_002962,USER_0141,Priya Sharma,Delhi,Cream Stone,Desserts,239.52,39.32,39.0,2023-03-10,2023,3,Friday,UPI,2
ORD_002963,USER_0715,Riya Reddy,Mumbai,Subway,Fast Food,542.32,45.04,25.0,2023-01-04,2023,1,Wednesday,Cash,9
